Time,172.20.0.11,172.20.0.12,172.20.0.13,172.20.0.14,172.20.0.15,172.20.0.16,172.20.0.17,172.20.0.18,172.20.0.19,172.20.0.20,172.20.0.21,172.20.0.22,172.20.0.23,172.20.0.24,172.20.0.25,172.20.0.26,172.20.0.27,172.20.0.28,172.20.0.29,172.20.0.30,172.20.0.31,172.20.0.32,172.20.0.33,172.20.0.34,172.20.0.35,172.20.0.36,172.20.0.37,172.20.0.38,172.20.0.39,172.20.0.40,172.20.0.41,172.20.0.42,172.20.0.43,172.20.0.44,172.20.0.45,172.20.0.46,172.20.0.47,172.20.0.48,172.20.0.49,172.20.0.50,172.20.0.51,172.20.0.52,172.20.0.53,172.20.0.54,172.20.0.55,172.20.0.56,172.20.0.57,172.20.0.58,172.20.0.59,172.20.0.60
1592771118000,,,,,,388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771119000,,,,,,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771120000,,,,,,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771121000,,,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771122000,,,,,,382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771123000,,,,,,334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771124000,,,,,,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771125000,,,,,,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771126000,,,,,,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771127000,,,,,,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771128000,,,,,,278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771129000,,,,,,306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771132000,,,,,,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771133000,,,,,,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771138000,,,,,,20092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771141000,,,,,,20023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771142000,,,,,,20054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771143000,,,,,,20147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771146000,,,,,,469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771147000,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771148000,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771166000,,,,,,10286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771174000,,,,,,20002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771184000,,,,,,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771187000,,,,,,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771188000,,,,,,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771206000,,,,,,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771214000,,,,,,712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771218000,,,,,,504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771233000,,,,,,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771235000,,,,,,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771236000,,,,,,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771237000,,,,,,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771239000,,,,,,563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771240000,,,,,,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771243000,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771244000,,,,,,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771259000,,,,,,20001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771265000,,,,,,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771271000,,,,,,572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592770981000,,,,,,,388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771012000,,,,,,,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771071000,,,,,,,20011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771099000,,,,,,,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771100000,,,,,,,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771101000,,,,,,,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771102000,,,,,,,703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771103000,,,,,,,664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771104000,,,,,,,1084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771105000,,,,,,,1099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771106000,,,,,,,1240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771107000,,,,,,,1432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771108000,,,,,,,693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771112000,,,,,,,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771113000,,,,,,,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771116000,,,,,,,20003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771117000,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771118000,,,,,,,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771119000,,,,,,,20031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771129000,,,,,,,10085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771148000,,,,,,,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771174000,,,,,,,20023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771187000,,,,,,,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771188000,,,,,,,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771206000,,,,,,,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771225000,,,,,,,20004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771228000,,,,,,,20004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771229000,,,,,,,20001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592770981000,,,,,,,,304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771012000,,,,,,,,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771052000,,,,,,,,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771072000,,,,,,,,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771099000,,,,,,,,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771100000,,,,,,,,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771101000,,,,,,,,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771102000,,,,,,,,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771104000,,,,,,,,1082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771105000,,,,,,,,1120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771106000,,,,,,,,1309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771107000,,,,,,,,1388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771108000,,,,,,,,1011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771112000,,,,,,,,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771114000,,,,,,,,20010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771115000,,,,,,,,20001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771116000,,,,,,,,20007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771117000,,,,,,,,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771118000,,,,,,,,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771119000,,,,,,,,20033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771121000,,,,,,,,20026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771122000,,,,,,,,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771127000,,,,,,,,20003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771148000,,,,,,,,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771168000,,,,,,,,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771169000,,,,,,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771171000,,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771172000,,,,,,,,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771174000,,,,,,,,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771175000,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771176000,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771177000,,,,,,,,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771178000,,,,,,,,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771179000,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771180000,,,,,,,,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771182000,,,,,,,,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771183000,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771184000,,,,,,,,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771187000,,,,,,,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771188000,,,,,,,,277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771190000,,,,,,,,20004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771192000,,,,,,,,20001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771204000,,,,,,,,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771214000,,,,,,,,655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771218000,,,,,,,,481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771219000,,,,,,,,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771220000,,,,,,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592770981000,,,,,,,,,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771012000,,,,,,,,,291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771071000,,,,,,,,,20008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771098000,,,,,,,,,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771099000,,,,,,,,,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771100000,,,,,,,,,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771101000,,,,,,,,,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771102000,,,,,,,,,698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771104000,,,,,,,,,1090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771105000,,,,,,,,,1055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771106000,,,,,,,,,1255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771107000,,,,,,,,,1426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771108000,,,,,,,,,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771112000,,,,,,,,,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771116000,,,,,,,,,20002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771117000,,,,,,,,,317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771118000,,,,,,,,,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771120000,,,,,,,,,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771121000,,,,,,,,,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771122000,,,,,,,,,369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771123000,,,,,,,,,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771124000,,,,,,,,,317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771125000,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771126000,,,,,,,,,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771127000,,,,,,,,,1020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771138000,,,,,,,,,20100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771141000,,,,,,,,,20025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771147000,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771148000,,,,,,,,,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771174000,,,,,,,,,20016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771205000,,,,,,,,,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771225000,,,,,,,,,20002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771228000,,,,,,,,,20002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592770981000,,,,,,,,,,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771012000,,,,,,,,,,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771071000,,,,,,,,,,20019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771100000,,,,,,,,,,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771101000,,,,,,,,,,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771102000,,,,,,,,,,691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771104000,,,,,,,,,,1051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771105000,,,,,,,,,,1120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771106000,,,,,,,,,,1178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771107000,,,,,,,,,,1389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771108000,,,,,,,,,,685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771116000,,,,,,,,,,20031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771117000,,,,,,,,,,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771119000,,,,,,,,,,20045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771121000,,,,,,,,,,20035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771122000,,,,,,,,,,20012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771123000,,,,,,,,,,20008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771124000,,,,,,,,,,20001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771126000,,,,,,,,,,20001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771149000,,,,,,,,,,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771151000,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771152000,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771153000,,,,,,,,,,398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771154000,,,,,,,,,,461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771155000,,,,,,,,,,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771156000,,,,,,,,,,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771158000,,,,,,,,,,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771159000,,,,,,,,,,388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771168000,,,,,,,,,,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771169000,,,,,,,,,,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771170000,,,,,,,,,,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771177000,,,,,,,,,,20016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771183000,,,,,,,,,,10296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771205000,,,,,,,,,,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771210000,,,,,,,,,,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771214000,,,,,,,,,,685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771215000,,,,,,,,,,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771219000,,,,,,,,,,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771222000,,,,,,,,,,317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771224000,,,,,,,,,,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771225000,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771229000,,,,,,,,,,20006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771230000,,,,,,,,,,20007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592770981000,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771012000,,,,,,,,,,,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771052000,,,,,,,,,,,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771072000,,,,,,,,,,,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771100000,,,,,,,,,,,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771101000,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771102000,,,,,,,,,,,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771103000,,,,,,,,,,,837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771104000,,,,,,,,,,,1053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771105000,,,,,,,,,,,1113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771106000,,,,,,,,,,,1220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771107000,,,,,,,,,,,1373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771108000,,,,,,,,,,,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771112000,,,,,,,,,,,338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771114000,,,,,,,,,,,20013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771115000,,,,,,,,,,,20002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771116000,,,,,,,,,,,20012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771117000,,,,,,,,,,,317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771118000,,,,,,,,,,,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771119000,,,,,,,,,,,20035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771120000,,,,,,,,,,,371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771121000,,,,,,,,,,,20028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771122000,,,,,,,,,,,20002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771204000,,,,,,,,,,,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771225000,,,,,,,,,,,20006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771228000,,,,,,,,,,,20005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771229000,,,,,,,,,,,20003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771230000,,,,,,,,,,,20001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592770981000,,,,,,,,,,,,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771012000,,,,,,,,,,,,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771071000,,,,,,,,,,,,20010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771099000,,,,,,,,,,,,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771100000,,,,,,,,,,,,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771101000,,,,,,,,,,,,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771102000,,,,,,,,,,,,693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771104000,,,,,,,,,,,,1058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771105000,,,,,,,,,,,,1155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771106000,,,,,,,,,,,,1137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771107000,,,,,,,,,,,,1368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771108000,,,,,,,,,,,,660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771112000,,,,,,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771116000,,,,,,,,,,,,20002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771117000,,,,,,,,,,,,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771118000,,,,,,,,,,,,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771119000,,,,,,,,,,,,20031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771121000,,,,,,,,,,,,505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
